matchId,tier,rank
NA1_5336526286,EMERALD,II
NA1_5332819125,EMERALD,II
NA1_5332804294,EMERALD,II
NA1_5332170204,EMERALD,II
NA1_5332151579,EMERALD,II
NA1_5332138254,EMERALD,II
NA1_5332129444,EMERALD,II
NA1_5332113716,DIAMOND,III
NA1_5332104571,MASTER,I
NA1_5332100835,EMERALD,II
NA1_5337681521,EMERALD,II
NA1_5350790295,EMERALD,II
NA1_5350021572,EMERALD,II
NA1_5349920960,EMERALD,II
NA1_5349793695,EMERALD,II
NA1_5349789192,EMERALD,II
NA1_5349744276,EMERALD,II
NA1_5349727801,EMERALD,II
NA1_5349680304,EMERALD,II
NA1_5349648212,EMERALD,II
NA1_5349457022,EMERALD,II
NA1_5348139914,EMERALD,II
NA1_5347898089,EMERALD,II
NA1_5347839553,EMERALD,II
NA1_5332461718,EMERALD,II
NA1_5331802809,EMERALD,II
NA1_5331751928,EMERALD,II
NA1_5331458828,EMERALD,II
NA1_5331375335,EMERALD,II
NA1_5331313963,EMERALD,II
NA1_5330794840,EMERALD,II
NA1_5330252144,EMERALD,II
NA1_5330236953,EMERALD,II
NA1_5330223364,EMERALD,II
NA1_5330120449,EMERALD,II
NA1_5328072158,EMERALD,II
NA1_5327657050,EMERALD,II
NA1_5327576077,EMERALD,II
NA1_5327537498,EMERALD,II
NA1_5327512338,EMERALD,II
NA1_5327477152,EMERALD,II
NA1_5327374646,EMERALD,II
NA1_5327333603,EMERALD,II
NA1_5327285333,EMERALD,II
NA1_5327044653,EMERALD,II
NA1_5326978152,EMERALD,II
NA1_5326912384,EMERALD,II
NA1_5348408220,EMERALD,II
NA1_5345543187,EMERALD,II
NA1_5345538567,EMERALD,II
NA1_5345528579,EMERALD,II
NA1_5345397731,EMERALD,II
NA1_5345391576,EMERALD,II
NA1_5345388838,EMERALD,IV
NA1_5343109081,EMERALD,II
NA1_5343101226,EMERALD,II
NA1_5343095995,EMERALD,II
NA1_5343085608,EMERALD,II
NA1_5343078465,EMERALD,II
NA1_5343073383,EMERALD,II
NA1_5343066626,EMERALD,II
NA1_5343053346,EMERALD,II
NA1_5343040502,EMERALD,II
NA1_5342524317,EMERALD,II
NA1_5342508201,EMERALD,II
NA1_5342503855,EMERALD,II
NA1_5342463438,EMERALD,II
NA1_5341773367,EMERALD,II
NA1_5341751585,EMERALD,II
NA1_5341740277,EMERALD,II
NA1_5339427925,EMERALD,II
NA1_5339412232,EMERALD,II
NA1_5339206490,EMERALD,II
NA1_5339143943,EMERALD,II
NA1_5337577979,EMERALD,II
NA1_5335769253,EMERALD,II
NA1_5335748449,EMERALD,II
NA1_5335717132,EMERALD,II
NA1_5335680968,EMERALD,II
NA1_5335021702,EMERALD,II
NA1_5335007214,EMERALD,II
NA1_5334979314,EMERALD,II
NA1_5334960771,EMERALD,II
NA1_5334945843,EMERALD,II
NA1_5334922595,EMERALD,II
NA1_5334894578,EMERALD,II
NA1_5334483968,EMERALD,II
NA1_5334476135,EMERALD,II
NA1_5334464243,EMERALD,II
NA1_5334033938,EMERALD,II
NA1_5334014325,EMERALD,II
NA1_5333608507,EMERALD,II
NA1_5333055316,EMERALD,II
NA1_5332402209,EMERALD,II
NA1_5332376991,EMERALD,II
NA1_5332346563,EMERALD,II
NA1_5348579475,EMERALD,II
NA1_5348556368,EMERALD,II
NA1_5331552047,EMERALD,II
NA1_5351559001,EMERALD,II
NA1_5351338365,EMERALD,II
NA1_5349792268,EMERALD,II
NA1_5349784998,EMERALD,II
NA1_5349772071,EMERALD,II
NA1_5349758509,EMERALD,II
NA1_5347493615,EMERALD,II
NA1_5347483044,EMERALD,II
NA1_5347471461,EMERALD,II
NA1_5347458428,EMERALD,II
NA1_5346342493,EMERALD,II
NA1_5346321615,EMERALD,II
NA1_5341000106,EMERALD,II
NA1_5340980009,EMERALD,II
NA1_5340838826,EMERALD,II
NA1_5340830830,EMERALD,III
NA1_5340819697,EMERALD,II
NA1_5338322827,EMERALD,II
NA1_5338297981,EMERALD,II
NA1_5334433108,EMERALD,II
NA1_5333866569,EMERALD,II
NA1_5333852380,EMERALD,II
NA1_5333832975,EMERALD,II
NA1_5327602130,EMERALD,II
NA1_5349933733,EMERALD,II
NA1_5349914528,EMERALD,II
NA1_5348501558,EMERALD,II
NA1_5348477994,EMERALD,II
NA1_5348454254,EMERALD,II
NA1_5348435203,EMERALD,II
NA1_5347992366,EMERALD,II
NA1_5347952033,EMERALD,II
NA1_5347934142,EMERALD,II
NA1_5347904524,EMERALD,II
NA1_5342891426,EMERALD,II
NA1_5342825906,EMERALD,II
NA1_5342801963,EMERALD,II
NA1_5342767573,EMERALD,II
NA1_5341739178,EMERALD,III
NA1_5341724124,EMERALD,II
NA1_5341371642,EMERALD,II
NA1_5341349326,EMERALD,II
NA1_5341307342,EMERALD,II
NA1_5341261427,EMERALD,II
NA1_5341255137,EMERALD,III
NA1_5341226907,EMERALD,II
NA1_5340008735,EMERALD,II
NA1_5339994368,EMERALD,II
NA1_5339452553,EMERALD,II
NA1_5339427531,EMERALD,II
NA1_5339181773,EMERALD,II
NA1_5339155862,EMERALD,II
NA1_5338734991,EMERALD,II
NA1_5338317247,EMERALD,II
NA1_5337411090,EMERALD,II
NA1_5337380639,EMERALD,II
NA1_5336995491,DIAMOND,IV
NA1_5336968441,EMERALD,II
NA1_5336139757,EMERALD,II
NA1_5336118730,EMERALD,II
NA1_5336103975,EMERALD,II
NA1_5336080174,EMERALD,III
NA1_5335801470,EMERALD,II
NA1_5335465111,EMERALD,II
NA1_5335429297,EMERALD,III
NA1_5335387498,EMERALD,II
NA1_5335364267,EMERALD,II
NA1_5335333445,EMERALD,II
NA1_5334974250,EMERALD,II
NA1_5334955287,EMERALD,II
NA1_5334928256,EMERALD,II
NA1_5334875718,EMERALD,II
NA1_5334849278,EMERALD,II
NA1_5334814939,EMERALD,II
NA1_5334792909,EMERALD,II
NA1_5334698997,EMERALD,II
NA1_5334681359,EMERALD,II
NA1_5334310743,EMERALD,II
NA1_5334281817,EMERALD,II
NA1_5334244963,EMERALD,II
NA1_5333835109,EMERALD,II
NA1_5333813955,EMERALD,II
NA1_5333754887,EMERALD,II
NA1_5333723796,EMERALD,II
NA1_5333228271,EMERALD,II
NA1_5333212029,EMERALD,II
NA1_5333195269,EMERALD,II
NA1_5333021843,EMERALD,II
NA1_5332998223,DIAMOND,II
NA1_5332582674,EMERALD,II
NA1_5332568037,EMERALD,II
NA1_5332544174,EMERALD,II
NA1_5332279141,EMERALD,II
NA1_5332258484,EMERALD,II
NA1_5331970189,EMERALD,II
NA1_5331943431,EMERALD,II
NA1_5331330863,EMERALD,II
NA1_5331306848,EMERALD,II
NA1_5330765430,EMERALD,II
NA1_5330731471,EMERALD,II
NA1_5330515875,EMERALD,II
NA1_5330494384,EMERALD,II
NA1_5330482762,EMERALD,II
NA1_5330156320,EMERALD,II
NA1_5330134353,EMERALD,II
NA1_5330116441,EMERALD,II
NA1_5330091766,EMERALD,II
NA1_5328258787,EMERALD,II
NA1_5328232663,EMERALD,II
NA1_5327928183,EMERALD,II
NA1_5327533319,EMERALD,II
NA1_5327510761,EMERALD,II
NA1_5327490892,EMERALD,II
NA1_5326900615,EMERALD,II
NA1_5326862384,EMERALD,II
NA1_5326792443,EMERALD,II
NA1_5326547661,EMERALD,II
NA1_5326535112,EMERALD,II
NA1_5351138963,EMERALD,II
NA1_5351021749,EMERALD,II
NA1_5350993707,EMERALD,II
NA1_5350958691,EMERALD,II
NA1_5350893024,EMERALD,II
NA1_5348538878,EMERALD,II
NA1_5348515058,EMERALD,II
NA1_5348113296,EMERALD,II
NA1_5348086749,EMERALD,II
NA1_5348050587,EMERALD,II
NA1_5348000742,EMERALD,II
NA1_5347969253,EMERALD,II
NA1_5347901653,EMERALD,II
NA1_5347862240,EMERALD,II
NA1_5347395597,EMERALD,II
NA1_5347367340,EMERALD,II
NA1_5347327063,EMERALD,II
NA1_5347301936,EMERALD,II
NA1_5351366115,EMERALD,II
NA1_5351345100,EMERALD,II
NA1_5351326909,EMERALD,II
NA1_5351233236,EMERALD,II
NA1_5351107169,EMERALD,II
NA1_5351084789,EMERALD,II
NA1_5351055495,EMERALD,II
NA1_5350923998,EMERALD,II
NA1_5350887513,EMERALD,II
NA1_5350802453,EMERALD,II
NA1_5350780112,EMERALD,II
NA1_5350758255,EMERALD,II
NA1_5350562663,EMERALD,II
NA1_5350281475,EMERALD,II
NA1_5350248797,EMERALD,II
NA1_5350220088,EMERALD,II
NA1_5332825568,EMERALD,II
NA1_5332795200,EMERALD,II
NA1_5332778533,EMERALD,II
NA1_5332762619,EMERALD,II
NA1_5332741560,EMERALD,II
NA1_5340618427,EMERALD,II
NA1_5340540723,EMERALD,II
NA1_5340504509,EMERALD,II
NA1_5340464721,DIAMOND,IV
NA1_5350663668,EMERALD,II
NA1_5350649990,EMERALD,II
NA1_5350633726,EMERALD,II
NA1_5350604848,EMERALD,II
NA1_5350587686,EMERALD,II
NA1_5350576716,EMERALD,II
NA1_5350564857,EMERALD,II
NA1_5350193377,EMERALD,II
NA1_5348303294,EMERALD,II
NA1_5348296755,EMERALD,II
NA1_5348283401,EMERALD,II
NA1_5348276772,EMERALD,II
NA1_5347840689,EMERALD,II
NA1_5347814676,EMERALD,II
NA1_5347793440,EMERALD,II
NA1_5347765487,EMERALD,II
NA1_5347735880,EMERALD,II
NA1_5347711445,EMERALD,II
NA1_5347694910,EMERALD,II
NA1_5347670322,EMERALD,II
NA1_5347651925,EMERALD,II
NA1_5347638790,EMERALD,II
NA1_5335324753,EMERALD,II
NA1_5335302376,EMERALD,II
NA1_5329217643,EMERALD,II
NA1_5329200794,EMERALD,II
NA1_5348312806,EMERALD,II
NA1_5345031885,EMERALD,II
NA1_5345000030,EMERALD,II
NA1_5344319947,EMERALD,II
NA1_5344260635,EMERALD,II
NA1_5344130700,EMERALD,II
NA1_5344116643,EMERALD,II
NA1_5344088070,EMERALD,II
NA1_5344037467,EMERALD,II
NA1_5344007258,EMERALD,II
NA1_5344004803,EMERALD,II
NA1_5343945067,EMERALD,II
NA1_5343927267,EMERALD,II
NA1_5343914054,EMERALD,II
NA1_5343652993,EMERALD,II
NA1_5343618146,EMERALD,II
NA1_5343585019,EMERALD,II
NA1_5343524095,EMERALD,II
NA1_5343377937,EMERALD,II
NA1_5342664740,DIAMOND,III
NA1_5342018983,EMERALD,II
NA1_5341979981,EMERALD,II
NA1_5341951243,EMERALD,II
NA1_5341253994,EMERALD,II
NA1_5341219562,EMERALD,II
NA1_5341141855,EMERALD,III
NA1_5338768930,EMERALD,II
NA1_5338677850,EMERALD,II
NA1_5338647304,EMERALD,II
NA1_5338572984,EMERALD,II
NA1_5338279084,EMERALD,II
NA1_5338250102,EMERALD,II
NA1_5338201353,EMERALD,II
NA1_5338177825,EMERALD,II
NA1_5338137045,EMERALD,II
NA1_5337657226,EMERALD,II
NA1_5337623356,EMERALD,II
NA1_5336374863,EMERALD,II
NA1_5336337604,EMERALD,II
NA1_5336269410,EMERALD,II
NA1_5335496571,EMERALD,II
NA1_5334187298,EMERALD,II
NA1_5333637218,EMERALD,II
NA1_5333601483,EMERALD,II
NA1_5333566388,EMERALD,II
NA1_5333534275,EMERALD,II
NA1_5333346795,EMERALD,II
NA1_5333340243,EMERALD,II
NA1_5333330801,EMERALD,II
NA1_5329871830,EMERALD,II
NA1_5329842418,EMERALD,II
NA1_5329828249,EMERALD,II
NA1_5329811097,EMERALD,II
NA1_5329769030,EMERALD,II
NA1_5329754000,EMERALD,II
NA1_5329745272,EMERALD,II
NA1_5329736549,EMERALD,II
NA1_5329729698,EMERALD,II
NA1_5329341387,EMERALD,II
NA1_5329320108,EMERALD,II
NA1_5329240088,EMERALD,II
NA1_5329159869,EMERALD,II
NA1_5328738575,EMERALD,II
NA1_5328714265,EMERALD,II
NA1_5328695951,EMERALD,II
NA1_5328670184,EMERALD,II
NA1_5328476648,EMERALD,II
NA1_5327474602,EMERALD,II
NA1_5327410356,EMERALD,II
NA1_5349373189,EMERALD,II
NA1_5343580791,EMERALD,II
NA1_5343553420,EMERALD,II
NA1_5343351168,EMERALD,II
NA1_5343336863,EMERALD,II
NA1_5342449072,EMERALD,II
NA1_5342429351,EMERALD,II
NA1_5342414532,EMERALD,II
NA1_5340599163,EMERALD,II
NA1_5340559792,EMERALD,II
NA1_5340316666,EMERALD,II
NA1_5340298005,EMERALD,II
NA1_5340203008,EMERALD,II
NA1_5340179199,EMERALD,II
NA1_5339811179,EMERALD,II
NA1_5339779588,EMERALD,II
NA1_5339442723,EMERALD,II
NA1_5336386818,EMERALD,II
NA1_5333482436,EMERALD,II
NA1_5333463598,EMERALD,II
NA1_5333461024,EMERALD,II
NA1_5333442843,EMERALD,II
NA1_5333411886,EMERALD,II
NA1_5347809234,EMERALD,II
NA1_5347783699,EMERALD,II
NA1_5337777179,EMERALD,II
NA1_5337769508,EMERALD,II
NA1_5334466796,EMERALD,II
NA1_5329014216,EMERALD,II
NA1_5340209343,EMERALD,II
NA1_5340188297,EMERALD,II
NA1_5339631297,EMERALD,II
NA1_5339586565,EMERALD,II
NA1_5339558179,EMERALD,II
NA1_5339384601,EMERALD,II
NA1_5339364753,EMERALD,II
NA1_5339328561,EMERALD,II
NA1_5338820257,EMERALD,II
NA1_5338628677,EMERALD,II
NA1_5338534037,EMERALD,II
NA1_5338516478,EMERALD,II
NA1_5338495193,EMERALD,II
NA1_5337749113,EMERALD,II
NA1_5337696970,EMERALD,II
NA1_5337614996,EMERALD,II
NA1_5337598637,EMERALD,II
NA1_5337135370,EMERALD,II
NA1_5337095726,EMERALD,II
NA1_5337070494,EMERALD,II
NA1_5337055744,EMERALD,II
NA1_5336914531,EMERALD,II
NA1_5336887697,EMERALD,II
NA1_5336861568,EMERALD,II
NA1_5336323530,EMERALD,II
NA1_5336268681,EMERALD,II
NA1_5336235211,EMERALD,II
NA1_5336020767,EMERALD,II
NA1_5335368207,EMERALD,II
NA1_5335149498,EMERALD,II
NA1_5335124297,EMERALD,II
NA1_5334720771,DIAMOND,II
NA1_5334584572,EMERALD,II
NA1_5334577063,EMERALD,II
NA1_5334560103,EMERALD,II
NA1_5334154507,EMERALD,II
NA1_5334135570,EMERALD,II
NA1_5334055391,EMERALD,II
NA1_5334037150,EMERALD,II
NA1_5334012039,EMERALD,II
NA1_5334000976,EMERALD,II
NA1_5333986342,EMERALD,II
NA1_5333974644,EMERALD,II
NA1_5333961843,EMERALD,II
NA1_5333580741,EMERALD,II
NA1_5332720342,EMERALD,II
NA1_5332694283,EMERALD,II
NA1_5332179024,EMERALD,II
NA1_5332167249,EMERALD,II
NA1_5332100530,EMERALD,II
NA1_5332092800,EMERALD,II
NA1_5331047052,EMERALD,II
NA1_5331036933,EMERALD,II
NA1_5330977959,EMERALD,II
NA1_5330953225,EMERALD,II
NA1_5330329532,EMERALD,II
NA1_5330323127,EMERALD,II
NA1_5329768632,EMERALD,II
NA1_5329714023,EMERALD,II
NA1_5329173568,EMERALD,II
NA1_5329120546,EMERALD,II
NA1_5329055313,EMERALD,II
NA1_5329051868,EMERALD,II
NA1_5328444052,EMERALD,II
NA1_5328423670,EMERALD,II
NA1_5328410698,EMERALD,II
NA1_5328403811,EMERALD,II
NA1_5328394350,EMERALD,II
NA1_5328388936,EMERALD,II
NA1_5328378140,EMERALD,II
NA1_5328372265,EMERALD,II
NA1_5328363841,EMERALD,II
NA1_5327828129,EMERALD,II
NA1_5327805227,EMERALD,II
NA1_5327795729,EMERALD,II
NA1_5327781407,EMERALD,II
NA1_5327771148,EMERALD,II
NA1_5327744602,EMERALD,II
NA1_5327738352,EMERALD,II
NA1_5327738007,EMERALD,II
NA1_5327735834,EMERALD,II
NA1_5327732741,EMERALD,III
NA1_5327725318,EMERALD,II
NA1_5327130807,EMERALD,II
NA1_5327121465,EMERALD,II
NA1_5327114603,EMERALD,II
NA1_5327105227,EMERALD,II
NA1_5327099004,EMERALD,II
NA1_5327084428,EMERALD,II
NA1_5327078963,EMERALD,II
NA1_5327069872,EMERALD,II
NA1_5326441902,EMERALD,II
NA1_5326439071,EMERALD,II
NA1_5326433263,EMERALD,II
NA1_5326336359,EMERALD,II
NA1_5326311241,EMERALD,II
NA1_5350501771,EMERALD,II
NA1_5350492129,EMERALD,II
NA1_5350482973,EMERALD,II
NA1_5350469053,EMERALD,II
NA1_5349820720,EMERALD,II
NA1_5349817327,EMERALD,II
NA1_5349810718,EMERALD,II
NA1_5349804510,EMERALD,II
NA1_5349797467,EMERALD,II
NA1_5349793810,EMERALD,II
NA1_5349781107,EMERALD,II
NA1_5349770761,EMERALD,II
NA1_5349758873,EMERALD,II
NA1_5349738175,EMERALD,II
NA1_5349033632,EMERALD,II
NA1_5349026372,EMERALD,II
NA1_5349019165,EMERALD,II
NA1_5349012845,EMERALD,II
NA1_5349000835,EMERALD,II
NA1_5348982580,EMERALD,II
NA1_5348972008,EMERALD,II
NA1_5348954274,EMERALD,II
NA1_5348942998,EMERALD,II
NA1_5348917999,EMERALD,II
NA1_5348896030,EMERALD,II
NA1_5348876114,EMERALD,II
NA1_5348201979,EMERALD,II
NA1_5348135901,EMERALD,II
NA1_5347571401,EMERALD,II
NA1_5347555746,EMERALD,II
NA1_5347542462,CHALLENGER,I
NA1_5347537506,CHALLENGER,I
NA1_5347514378,MASTER,I
NA1_5347507774,EMERALD,II
NA1_5347392196,EMERALD,II
NA1_5346827886,DIAMOND,I
NA1_5346819885,EMERALD,II
NA1_5346812253,EMERALD,II
NA1_5346797941,EMERALD,II
NA1_5346780175,EMERALD,II
NA1_5346766913,EMERALD,II
NA1_5346743288,EMERALD,II
NA1_5346723962,EMERALD,II
NA1_5346696417,EMERALD,II
NA1_5346667763,EMERALD,II
NA1_5346648336,EMERALD,II
NA1_5346088758,EMERALD,II
NA1_5346079343,EMERALD,II
NA1_5346071051,EMERALD,II
NA1_5346060557,EMERALD,II
NA1_5346049136,EMERALD,II
NA1_5345999075,DIAMOND,III
NA1_5345973869,EMERALD,II
NA1_5344582262,EMERALD,II
NA1_5344560893,EMERALD,II
NA1_5344536176,EMERALD,II
NA1_5344505164,EMERALD,II
NA1_5344472900,EMERALD,II
NA1_5344436520,EMERALD,II
NA1_5344407540,EMERALD,II
NA1_5343739207,EMERALD,II
NA1_5343708994,EMERALD,II
NA1_5343683225,EMERALD,II
NA1_5343656766,MASTER,I
NA1_5343605774,EMERALD,II
NA1_5343570439,EMERALD,II
NA1_5342757872,EMERALD,II
NA1_5341469173,EMERALD,II
NA1_5341444077,EMERALD,II
NA1_5341404052,DIAMOND,I
NA1_5341369542,EMERALD,II
NA1_5341320558,EMERALD,II
NA1_5340783097,EMERALD,II
NA1_5340768023,EMERALD,II
NA1_5340738352,EMERALD,II
NA1_5340701747,EMERALD,II
NA1_5340590836,EMERALD,II
NA1_5339938510,EMERALD,II
NA1_5339905332,DIAMOND,III
NA1_5339816675,EMERALD,II
NA1_5339780496,EMERALD,II
NA1_5339729507,EMERALD,II
NA1_5339680257,EMERALD,II
NA1_5338675854,EMERALD,II
NA1_5338644360,EMERALD,II
NA1_5338608364,EMERALD,II
NA1_5338578999,EMERALD,II
NA1_5338004767,EMERALD,II
NA1_5337949619,EMERALD,II
NA1_5337162173,EMERALD,II
NA1_5337135453,EMERALD,II
NA1_5336199654,EMERALD,II
NA1_5336171218,DIAMOND,II
NA1_5336157064,EMERALD,II
NA1_5336126900,EMERALD,II
NA1_5336105389,MASTER,I
NA1_5334989991,EMERALD,II
NA1_5334494971,EMERALD,II
NA1_5334489804,EMERALD,II
NA1_5333247597,EMERALD,II
NA1_5350114876,EMERALD,II
NA1_5350084339,EMERALD,II
NA1_5350060753,EMERALD,II
NA1_5346728775,EMERALD,II
NA1_5343025299,EMERALD,II
NA1_5343004352,EMERALD,II
NA1_5342264510,EMERALD,II
NA1_5341807079,EMERALD,II
NA1_5341794805,EMERALD,II
NA1_5340820991,EMERALD,II
NA1_5340805925,EMERALD,II
NA1_5340791023,EMERALD,II
NA1_5338385989,EMERALD,II
NA1_5338368271,EMERALD,II
NA1_5338343069,EMERALD,II
NA1_5338330894,EMERALD,II
NA1_5338303490,EMERALD,II
NA1_5338282357,EMERALD,II
NA1_5336668025,EMERALD,II
NA1_5336651765,EMERALD,II
NA1_5334991044,EMERALD,III
NA1_5334970395,EMERALD,II
NA1_5333235656,EMERALD,II
NA1_5333220554,EMERALD,II
NA1_5333204085,EMERALD,II
NA1_5333177421,EMERALD,II
NA1_5332624583,EMERALD,II
NA1_5332613980,EMERALD,II
NA1_5332604083,EMERALD,II
NA1_5332549660,EMERALD,II
NA1_5332495178,EMERALD,II
NA1_5332458997,EMERALD,II
NA1_5332024932,EMERALD,II
NA1_5332004641,EMERALD,II
NA1_5331993585,EMERALD,II
NA1_5331464527,EMERALD,II
NA1_5331459306,EMERALD,II
NA1_5331449753,EMERALD,II
NA1_5331435931,EMERALD,II
NA1_5331419631,EMERALD,II
NA1_5330891674,EMERALD,II
NA1_5330879347,EMERALD,II
NA1_5330866867,EMERALD,II
NA1_5330847026,EMERALD,II
NA1_5330289699,EMERALD,II
NA1_5330280794,EMERALD,II
NA1_5330267883,EMERALD,II
NA1_5330250256,EMERALD,II
NA1_5328443979,EMERALD,II
NA1_5328425974,DIAMOND,I
NA1_5328412839,DIAMOND,III
NA1_5328395616,EMERALD,II
NA1_5351616819,EMERALD,II
NA1_5351595521,EMERALD,II
NA1_5351562303,EMERALD,II
NA1_5351552330,EMERALD,II
NA1_5351518214,EMERALD,II
NA1_5351496793,EMERALD,II
NA1_5351436013,EMERALD,II
NA1_5351424030,EMERALD,II
NA1_5351399490,EMERALD,II
NA1_5351273751,EMERALD,II
NA1_5351236521,EMERALD,II
NA1_5351224589,EMERALD,II
NA1_5351217460,EMERALD,II
NA1_5350640292,EMERALD,II
NA1_5350623556,EMERALD,II
NA1_5350591692,EMERALD,II
NA1_5350563499,EMERALD,II
NA1_5350538168,EMERALD,II
NA1_5350233926,EMERALD,II
NA1_5350184598,EMERALD,II
NA1_5350171582,EMERALD,II
NA1_5350155075,EMERALD,II
NA1_5350084620,EMERALD,II
NA1_5349463993,EMERALD,II
NA1_5349441462,EMERALD,II
NA1_5349418089,EMERALD,II
NA1_5349253572,EMERALD,III
NA1_5349035058,EMERALD,II
NA1_5348374453,EMERALD,II
NA1_5348303011,EMERALD,II
NA1_5348295653,EMERALD,III
NA1_5348290893,EMERALD,II
NA1_5348282289,EMERALD,III
NA1_5348270086,EMERALD,II
NA1_5348015268,EMERALD,II
NA1_5347988782,EMERALD,II
NA1_5347955313,EMERALD,II
NA1_5347642220,EMERALD,II
NA1_5347626741,EMERALD,II
NA1_5347605887,EMERALD,II
NA1_5347599222,EMERALD,II
NA1_5347587945,EMERALD,II
NA1_5347554035,EMERALD,II
NA1_5347547169,EMERALD,II
NA1_5347538678,EMERALD,III
NA1_5346939372,EMERALD,II
NA1_5346897386,EMERALD,II
NA1_5346886188,EMERALD,II
NA1_5346868060,EMERALD,II
NA1_5346858651,EMERALD,II
NA1_5346853308,EMERALD,II
NA1_5346610241,EMERALD,II
NA1_5346566551,EMERALD,II
NA1_5346534033,EMERALD,II
NA1_5346516044,EMERALD,II
NA1_5346328687,EMERALD,II
NA1_5346311944,EMERALD,II
NA1_5346235494,EMERALD,II
NA1_5346218879,EMERALD,II
NA1_5346202439,EMERALD,II
NA1_5346167169,EMERALD,II
NA1_5346156728,EMERALD,II
NA1_5346146491,EMERALD,II
NA1_5345866470,EMERALD,II
NA1_5345836954,EMERALD,II
NA1_5345792207,EMERALD,II
NA1_5345772338,EMERALD,II
NA1_5345743785,EMERALD,II
NA1_5345675381,EMERALD,II
NA1_5345626119,EMERALD,II
NA1_5345501630,EMERALD,III
NA1_5345459888,EMERALD,II
NA1_5345442446,EMERALD,II
NA1_5345435430,EMERALD,II
NA1_5345009998,EMERALD,II
NA1_5344947158,EMERALD,II
NA1_5344815918,EMERALD,II
NA1_5344796679,EMERALD,II
NA1_5344774891,EMERALD,III
NA1_5344742985,EMERALD,II
NA1_5344725637,EMERALD,II
NA1_5344721203,EMERALD,II
NA1_5344433104,EMERALD,II
NA1_5344399026,EMERALD,II
NA1_5344305808,EMERALD,II
NA1_5344268093,EMERALD,II
NA1_5344248385,EMERALD,II
NA1_5344220641,EMERALD,II
NA1_5344183231,EMERALD,II
NA1_5344159077,EMERALD,II
NA1_5343870874,EMERALD,II
NA1_5343130620,EMERALD,II
NA1_5343120245,EMERALD,II
NA1_5343101995,EMERALD,II
NA1_5342818649,EMERALD,II
NA1_5342800346,EMERALD,II
NA1_5342443390,EMERALD,II
NA1_5351627612,EMERALD,II
NA1_5351562628,EMERALD,II
NA1_5351419296,EMERALD,II
NA1_5351402216,EMERALD,II
NA1_5351384047,EMERALD,II
NA1_5351363246,EMERALD,II
NA1_5351346871,EMERALD,II
NA1_5351000907,EMERALD,II
NA1_5350964846,EMERALD,II
NA1_5350924974,EMERALD,II
NA1_5350409906,EMERALD,II
NA1_5350389204,EMERALD,II
NA1_5349767441,EMERALD,II
NA1_5349754977,EMERALD,II
NA1_5349734338,EMERALD,II
NA1_5349707676,EMERALD,II
NA1_5349684298,EMERALD,II
NA1_5349650539,EMERALD,II
NA1_5349616235,EMERALD,II
NA1_5349575486,EMERALD,II
NA1_5349560989,EMERALD,II
NA1_5349518338,EMERALD,II
NA1_5349480398,EMERALD,II
NA1_5349438455,EMERALD,II
NA1_5349223177,EMERALD,II
NA1_5349193450,EMERALD,II
NA1_5348065245,EMERALD,II
NA1_5348033379,EMERALD,II
NA1_5347997595,EMERALD,II
NA1_5347958251,EMERALD,II
NA1_5347931002,EMERALD,II
NA1_5343653191,EMERALD,II
NA1_5339407621,EMERALD,II
NA1_5339389862,EMERALD,II
NA1_5338709625,EMERALD,II
NA1_5338667502,EMERALD,II
NA1_5329474521,EMERALD,II
NA1_5329450002,EMERALD,II
NA1_5349227722,EMERALD,II
NA1_5348986939,EMERALD,II
NA1_5348964904,EMERALD,II
NA1_5348948236,EMERALD,II
NA1_5348473451,EMERALD,II
NA1_5348038964,EMERALD,II
NA1_5347995455,EMERALD,II
NA1_5347095201,EMERALD,II
NA1_5346539582,EMERALD,II
NA1_5346513854,EMERALD,II
NA1_5345774927,EMERALD,II
NA1_5345580372,EMERALD,II
NA1_5344017846,EMERALD,II
NA1_5342009119,EMERALD,II
NA1_5341979687,EMERALD,II
NA1_5341170394,EMERALD,II
NA1_5341153061,EMERALD,II
NA1_5340489129,EMERALD,II
NA1_5339867454,EMERALD,II
NA1_5339782483,EMERALD,II
NA1_5339022681,EMERALD,II
NA1_5338974548,EMERALD,IV
NA1_5338899546,EMERALD,II
NA1_5338869877,EMERALD,II
NA1_5338611949,EMERALD,II
NA1_5338604912,EMERALD,II
NA1_5338580173,EMERALD,II
NA1_5338560690,EMERALD,II
NA1_5337958311,EMERALD,II
NA1_5337928978,EMERALD,II
NA1_5337757777,EMERALD,II
NA1_5337137970,EMERALD,II
NA1_5337104468,EMERALD,II
NA1_5336192155,EMERALD,II
NA1_5334111350,EMERALD,II
NA1_5332801271,EMERALD,II
NA1_5332781706,EMERALD,II
NA1_5341804483,EMERALD,II
NA1_5341144151,EMERALD,II
NA1_5340463428,EMERALD,II
NA1_5340293683,EMERALD,II
NA1_5339559734,EMERALD,II
NA1_5339521228,EMERALD,II
NA1_5339496246,EMERALD,II
NA1_5339471232,EMERALD,II
NA1_5336285962,EMERALD,II
NA1_5336252306,EMERALD,II
NA1_5334158433,EMERALD,II
NA1_5334138407,EMERALD,II
NA1_5334113231,EMERALD,II
NA1_5333622404,EMERALD,II
NA1_5333478765,EMERALD,II
NA1_5333453935,EMERALD,II
NA1_5333433522,EMERALD,II
