tier,rank,puuid,leaguePoints,wins,losses,veteran,inactive,freshBlood
MASTER,I,PJZjWiXuEC70NvE3wj9Xc7P8RkP4Z1rnEBxNZF8-lCbS-tVWrlss7dWeed9ABNgVqlcd8byAWfmYsA,499,182,162,False,False,False
MASTER,I,Jwsk5pfti_z72cDLI7dwPi_wq0CSTmXUrNbVrY1mM2HBCm7mwPIORtAhkt52w3uGzDOW094qXyTTeA,2,121,95,False,False,False
MASTER,I,y_BAXC_dt91WiyCbnPcxRwPc8NxYxfoBmhuZ5bQ6Z-5Zr2YnmnzpfeVxI-lZcynssVVMpfO8RLjBLg,93,177,153,False,False,False
MASTER,I,ZtYEMHUEcvRdWHip3NQ5pGP-C5UFnxFCRStOVDvAZ5tCtLnqRG76eQV6smGG3FXjUDXVrCpdO92jFw,300,134,132,True,False,False
MASTER,I,5RkxiP_fku5rNLn1qD_asUwJ2ffb99ykOFULk4DFuIh_w3-x-gXTKG5p4X44HvlIZEztO3OR5joZ7w,19,36,35,False,False,False
MASTER,I,kDsLr3t2FWPwvXJsQ2ZTJWdMrfXts5V0GoBTjDDaiU30EepckN2v2C6iXrQJ0XJ-xHeqpjh_G_h46w,293,83,50,False,False,False
MASTER,I,KTwRhJYQYYwg4n6TdROosjsz3q2n6GJcJWOLzwQFDFCHzaCcY4Lmb8T3rfLEC1YXyRUtWq47zbrb1g,146,164,159,True,False,False
MASTER,I,Nys1Fd6yeYV0qJbiw0SqVkvxsD9eYSZ9nGtZnLCyCbX1AChK-YCI5A86bqifJX1K6MLu3Po4uEBQkA,5,89,82,False,False,False
MASTER,I,XiO9eUgPteyq3TxOMzyJ3e77wMoIOTwvPm_dVefeXTCkZsQiFKsS8xrZ91ONqeuyFGCzK7srbZd5bQ,1,45,42,False,False,True
MASTER,I,VnAVV3ffOtpPaudwyY2m2b8e6hGVGIeH22qIib-g1TOMYQSkL6S4KUUy6O58hCZnXbZX2TkXpwijpQ,34,67,57,False,False,False
MASTER,I,PqlySWsYf4tu9QVNU3FGrvb1JfDfJqfSSAzobpbJPBvzCH93w6ukzAJLH-0S6D8YokqW2sWFKeI4CQ,20,279,270,False,False,True
MASTER,I,33Pod1nzuD26nRxLrHbVCkh73NFZUWYewt9RLDlVTGzBzvUEwljuZpZTN019uUwwOZcRXLKWWEjS6A,38,321,332,False,False,True
MASTER,I,MlAdn2_GY1FdpxIK6lRtMHYMClyYE2vQzmGO7Ia_LHShgRLEKJQt7wIIg3Ze3DrGW2uw2PdrmsPlcQ,215,157,142,True,False,False
MASTER,I,TvH6RQKyGvwQK6hAWfhSyDK9BRnnB4-VlebqyXmb7-d6q2nXUzNYTe99BT9yzkknQH5XNJjFnPaiBA,226,231,192,True,False,False
MASTER,I,3DJvIhRuMEpH-WK5joD1smVAI5_h_FMClvHUQDi9nWY3ePpLkY24KhJr7idRwovo9fAujToi2ULT-w,33,209,205,False,False,False
MASTER,I,G4qD5otEQvX8aUqNMSm7OfQ7lmlP_nBdoKrsKttwLB68sx1tcGHIfuatFnXtWjHK1XYd1TZdNKYIDg,151,181,179,True,False,False
MASTER,I,NZLIg0olS8hJYyNyeTPXOIKaQANWI_Zfhy7WoiuTrQ6IWX8sHlNxbxP1Pkbn7cfP_9cIAMZy1GKppg,18,84,57,False,False,True
MASTER,I,aQAM7DANoYYWjs2E1rFzijbMkw2-DQSn9nBIxlEu-6aQN5BdLTyh_AGIW8Vr81MlajQCbX_q1ZIVFw,0,90,81,False,False,False
MASTER,I,KexTTi-C5mMrHMGa1DtR3-k9aAAJQuVJzWmvOOEKOA2bhBAMEsq5lt1-zKLtR8-bGu6zlgTdkeyy0A,17,28,12,False,False,True
MASTER,I,NHvpJRV11_WxJtJvK0o9BNg1dCgLghCt1pVe-1ptb3JljyHOZHValD3G1wdGZP0KbCAaP1sr6Rqvyg,207,232,242,True,False,False
MASTER,I,Rk9NrdETG2t0_dhQznDA_VW31hm8oMc0dnQNsAJzq05HLip_TEm9uMhzRlKVfxiKRvRCf5UktrGXSg,18,109,93,False,False,True
MASTER,I,cedj2D5QNft9IEo1XOfH15GqAlT2uGdVhKEARrErjW70IKGtE_Fio6hN39w6Q0yT-7dMQ1qvE0QzLg,442,287,266,False,False,True
MASTER,I,WRtjVb69NuzI1jcahCBCTsrPz9XQWxotqsOr-wDY9byCh3kQfkkoBxzaECFJBF-WfbEQCJvXRFSpvw,74,163,156,False,False,False
MASTER,I,aMd8e7aaxwDwOZ2Ac61bcH33WBgRSUGqNXYX2xOm7iwIxcJeaHGWk3mvZ-lJiQCrTE3UeKAk6SGvRg,120,191,182,False,False,False
MASTER,I,InBpRiuGwy5_mRewP8ni7d1zPhp5azfMl1GPLHQNmpzSHwigqkSa-3N5dREn0RR-hWzr7x9PqNB1aA,40,110,91,False,False,False
MASTER,I,OIGImzOJGqYiZ3xRINm_aVpgsBfv3eXnSYa40kvPS1ZFT3vpCHTRlEfB1BHJBvIzin5Kuf3SaveabA,52,306,298,True,False,False
MASTER,I,EsB8VabR3U6NxIM-f6KztoyUZTzFAkib2pJUU7J0ip7wu_8nOtt7gBSPoCk_MypsCyZBc17wcjt4mA,86,208,226,True,False,False
MASTER,I,ikTEoM4XVG5GJD3jCDCvR-kSLAFZvnfGkUKAgkei1MuS0nl1xepUpjHySXfzTCP45vMt8qTXMgaO8w,62,53,36,False,False,False
MASTER,I,81BGXfBnL1OqVjIVMo0tZLM_5NHEvtkMcUOm8NLcrCoYpd_c2uR7uxvXU5xIDtWadQWUBE_MrnbA4g,0,74,56,False,False,True
MASTER,I,cWTgIKpu_0-KnB30h8efSKcinc9PdTocOknEZ2D2Qt2tyV8ANVn9jHX2nLnl3Gne2eJIcVC-9IXT2Q,0,335,332,False,False,False
MASTER,I,o8krxQ3z9ZwUYN8V5R3Z5PzQvYBvUN8apAs-aEZiqlXej4NxFx3U9O5dzhqUW-gk4i1Pf2oeCr05DA,169,100,91,False,False,False
MASTER,I,P8QIVwsy8OxfX6RjbCyI8Q7hz8PCI9k0WRnawqwb6APGlR5YUHVh21c5ZPhzit11w-sn92we3Uli8g,129,64,52,False,False,False
MASTER,I,H1OrfnCC5dPeUBPpIx2bELUy6frUebxZnrCKysfc6vLE3RQoNtFEM0D1haWKUHXSDQhNJpxXeJ1LDQ,207,198,150,False,False,False
MASTER,I,hxF0vvzWcFznApMzQKJD4k-ZaKf1y3G16KN0oeInSMxyxE2M0hIdwR3IezsezITFVM_yTzGWgr54Ng,325,61,51,False,False,False
MASTER,I,7zUQeJ9x4prqiavBer0p6zdSpFTw4OUQH2w9VtnTxG3rXQvjBzIdN6pqHNm9e2Xm6KgY7e-lZxJQiA,244,166,140,True,False,False
MASTER,I,eH40wxcV2WQxR9_UV15TBxsD2ql_0Ksqy6m3YmKSQxFHaW5aPl8psQ_MOem0D567-82TyAmVxQodXQ,120,121,109,False,False,False
MASTER,I,PwssuXSdpWiozHfZeEjmJ7ljqJlKuGqmWauC2WcWG5AitX19RrNN2Of3l3FOC3fC6DbdCFvJ3NZ5PA,20,80,70,False,False,False
MASTER,I,9gxazFeXMo_jQfqyy77ObtX-M1_-YGe-ZG99tWA202VwEuwaqTkJzvvzIp8aUkSrS7ZhGKNDQ_2RnQ,518,361,336,False,False,False
MASTER,I,XbM03C4cLkJSiJW_-aYe_VJYvvJp3LSLIRnUooBNC7NbBGKuc-Rk0TxI_ZtxhlCiJ05Tm6UDRc53Ng,24,120,95,False,False,False
MASTER,I,Gc3raL67dhJKsekQNzqbfL5E_wALXPLNFKshWYSYBA_gz1B_3oAeFaGkWuFv-yUPduivoC4znmvemA,45,197,191,False,False,False
MASTER,I,pDjgQvitCBTKrJcstezeu8BxBwCyOdR2Mf8cDc9l8-xfP5IAlg30vTTt3nsnvHJ5ODQfJ4dqPlSAbQ,188,207,216,True,False,False
MASTER,I,PmhAoyDg0yAHVLnekcsYCqKONITvgSjPP2yG9pJdypo8HLaRg9x9xkaT3fJY2JIiaa3IF58RMKiK1w,520,431,409,False,False,True
MASTER,I,K7z5VQ4O0aCqCZ3OU_hG3pARR_LhCL6f7D6iEDzo09MYi4qN3w9qc1QCH7IrQuQ1kF_ecjJBWS5dIA,101,60,32,False,False,False
MASTER,I,7NR1m2AY16P4CVDKl1j4ZuRelErkEhU7HbWN8wrAWfahZGYFqZkqbfZu7KIkKsLGcbn5coBU5pZHtw,78,228,184,True,False,False
MASTER,I,kLlLo_vtgu9HHdLLDCHA9U5w3SDmnhxpwSawNLjKZeQtx56xlj1rYH5pc2Lp8i0kAVrexErZ-DvZqA,428,345,323,False,False,False
MASTER,I,aeqgyL7lsUIbd6PFrakE1nc3JrMxF6neExTJEK8483EBGIKIyCCt0D4pNml6OJq54IzYiYkPlG4xyQ,70,221,228,False,False,False
MASTER,I,t4I7ViBFL2rvVzsxDxgrgqRv9u-adst4gWv720fTEWhANjCjeB1toIU2lVYpU3ogJSkyxmGs34oV6g,274,49,36,False,False,False
MASTER,I,CqaV7JyWPd6qasff_f4c5O5TVoW1BPvJogVFK60XUvhKhcm6eb71SLld-y9zZL6H0GnjurWjFFazmw,7,78,54,False,False,True
MASTER,I,2MSo3j6fbwyz-x0yUkKpeZ76629UOu19I-Y4JDUawS_IU_hxEntuHqVRVpv5kw-0IghsX0jjLC5P3g,146,130,135,True,False,False
MASTER,I,pcbyX6ky6BiKUmHQWGe5AXoKbQnbH4kDYPiIpGOWKhAGYFvG2BcjpE88WmIy2kr9R6W__ePqS5vSoQ,126,188,182,False,False,False
MASTER,I,12rce4pp1Rh4VkqjnB2pOf2kdT2C5X-cVOd51wUOgAiEvmEZ4whM2cH6g7pXgPrfGBtuppaY8b25QQ,150,189,187,True,False,False
MASTER,I,USqksj7-0gyN8qcVTLLxXc48sv3eVZl9XnTPXtQYduLHAOB4FR5eGkowvf6esBNZQ3Wkj8_QjwwCgA,48,194,172,False,False,False
MASTER,I,f9_VUaVMka-ZLi06pBnBIJPF7p1RzBW2O2lH9cCM60bBNqV2_OV5YpLjrHaTkchywNy2fvoE59Nayg,38,272,281,True,False,False
MASTER,I,BWrPN7YlYqt5e-cE2HnSqxXQndt_6pfoP6NndwCidj57JE7px_2Z1jGhVGtwY8m-astudrwxmiOkwg,87,132,110,True,False,False
MASTER,I,Q-Zrn1CuMG5cVDdaDpW3WEo0BKX4u2AhpU_TAa8b1ZJFRFgWNUp8-urQjrzuWgdxWU4HuahGOv60pQ,241,83,60,False,False,False
MASTER,I,A3KrmUNa_Yqx6uHk44dW-mJZpfQ0l2KQARu5-DDYft0Z1FUjnNXxSr2g3y7qNAgLwSGHt93lvbsh1w,117,142,135,False,False,False
MASTER,I,dVSufzwioymAxf5q5RpFz3WpjIu1xzW6f1ICbJDbhqC5UFCuYh_udhB03J1ICa-V10OOrsn8nWWCng,0,143,131,False,False,False
MASTER,I,o4REa-kDHQyarvRJs_mAxCVjGYDKxao8UV8mWWHlIGiWiRgMx_Av35dieoYoYiEpRtE65eAT9JFj5Q,83,180,190,False,False,False
MASTER,I,03T27O8r75-9eBgPuhBeMHBAz3-8fvkwwvxwPGBLrsU5WkP_cyO-VocrLrVSPqxdHyNsapYZ4txZ_w,335,201,180,True,False,False
MASTER,I,XskGtWyUbsnbyLcLEEP-P4vQli7ak8EOK8AXLHi2c94casPfKdJC-KpxDxG_xTVYNbZqY7h2jbvPIg,210,41,30,False,False,False
MASTER,I,ddCJXxx-VwAMyhZ246Dd1FPWWtSzqI_WHqIuIxT9gLsfGZzONv8vxDGoJkHMwjx0yjXmAtWtC1LDSg,9,335,323,False,False,True
MASTER,I,ovwkpgWcTnFfmg_24iKLw8ZSMaZkUpkAeG_UXNQ3cAH7971kxOlZUuag27CCQAT9nJP0XSN1Rg8CmA,360,275,240,True,False,False
MASTER,I,thHVCD8tynZ_OAWZV7a_r0j_-EHFNtF3nJLOyNWvCz7q0G269dYT0A9mpam0X59SLcReNpv_VEV6ZQ,440,310,302,False,False,False
MASTER,I,wMCC-zJu6OE4j2GuAYXj4zibFP6wke-ijcNXOBiWMWW_0AmROZoJGEMKgDG7lTfo10ftu4ILdC8y4A,202,124,109,True,False,False
MASTER,I,OB2uabJmHm16wLG7AC0i_-qAUPQmbjQQLsOzcieeh4Gbf1afrHH8vDXsI_Hv51ueRlMgx2TFj8vHbQ,34,214,186,False,False,True
MASTER,I,b6oIFHA6FhKacPRo5u7WTetj3ba1UlV3L0x2mwi8dpvPbgOaNZ-17R8KUBbjUGKSAPOMbiBzDJtKSQ,0,492,489,False,False,True
MASTER,I,3uMq8W_Ayzax7_YlyBGlT2vEFjzSZaIDYVQgKj4k8EqUaxigwRtYOXGXL7YFXQZ5cQSMi81SaniazA,27,132,115,False,False,True
MASTER,I,0IZRu5MBQYz6eaakRIKSkEkuZNFvm_x2bPHRgLH7gr3irKqf3i2c-qnrJ7aQ22fovWH-sB2ykyXfVA,166,136,119,False,False,False
MASTER,I,fMusDU35STYCnhH2-OTta-0YOtHvavK4a0Y9U_Eo9p75dtiNPCT_40nBbr6nG7zV00RGnL5kqLQGFg,5,367,362,True,False,False
MASTER,I,JBqezaowXFgFZSoQl-xTjP2jS8lSDQQ7ZcPh761ps4gn60cG-y5SA9XA44F_fNgDieskFCbjXukFtw,0,137,111,False,False,False
MASTER,I,1TUQIFyYiDYkPhFF8G77v7YRTSm_eQmiCs8wL8hbzc5gJlRXnC3tu5EnKlUYf8hJPoxcI1GrSxXOrA,258,378,365,False,False,False
MASTER,I,Y_iAmbKyg-1irQ4d9SaW1zh_Qt1U4vbfsHIj-8QrOsgE2sCMx8LsmyjN_aQ052wgOhQiyROSFTzexw,0,196,200,False,False,False
MASTER,I,W5ELoxRI5JrvbeBL-A0tMT640GW7IGM4nxRJNoV-EE7ddkb0b1z6LUND9veQEkgHn8oQx3YNYFo3iA,339,86,76,False,False,False
MASTER,I,SVs5lWby82iPt6FZd02okvtgoaMpNuNfdts8S8XUlAu19YEa8vqSLq5a111mzMplhGvYROyxEvOFHA,105,208,211,False,False,False
MASTER,I,rmoPSx3hRL8_kWmOljmVZyKLjbqvlo1uR6gP3Sbc_6b_K9B7yuinqdrwK6tYikMBXfQzc-pMTH-j_A,184,160,148,True,False,False
MASTER,I,Y0Ni_C0W9qiEpN-htRJBeCZ1yl771Z4FOON3MAjYvdG7SGuByhvGmJCjBdITkCcO_lPFHQeRw7HZ_A,103,183,165,True,False,False
MASTER,I,dc2vEIteTXj6fr9XO-lXXN2DoCsE9GZTgMJtUIdbLK8jKJmVtLnEb_JZBCeKeKXVxTjuwZx5Znkpzg,62,112,68,False,False,True
MASTER,I,Y9ubmrnledKjkM9J94A-oFJt9OR8tv-Rtj0H1Ak8oL6p-PZLFt5DukCD1SCrawH9UY08fWPIp7lSmQ,66,76,62,False,False,False
MASTER,I,1FUx3P-KO6VANUCED3nPCMgfj-AYUzZ6-mgDWVyRcj8FzecVePwnGcPCKOHlpgKD2XMKC3KRB3_l0A,29,85,67,False,False,False
MASTER,I,HXy1xE2kqhJKN38UX_Xe8hsVO-JKP-n-dz13dc_nGAJwmknHhDUYcV2bnzPmTVktlFFhliH7b29sVA,4,35,24,False,False,True
MASTER,I,DH5j_5A0Tu8fg0i8m1SyE_pmLwQ7aKFDP9tRyv0lEwwS5a-TjdnHI0D3JoZbbr7e6PejQFPpx3mlww,0,100,71,False,False,True
MASTER,I,bR33gbhYtPku4HEuGuo1PYkIlnbjDugv4o6bJaiUWVJe--_qN8y7v4Df0bCsGoC5SgqKv1rH91_CFw,21,341,330,False,False,False
MASTER,I,vAc7Pm8hihXEwhBWJws_cnvmuoSLHyg5g_MbWS79USRDW96-wa4DWf-wdyzrdGHClqXJlUEGuAh8Aw,167,201,180,False,False,True
MASTER,I,HSqxOT4aG97y_5DzY_FFi5_H_vT8W2N1rbPKtlGWxVUFxo-oARLgNb8_igOj4H8qOZfUhokpLMU2uA,440,290,250,True,False,False
MASTER,I,5oqTLmGFWRh67I7TUw5WeV86u1zEL2tKyn2sK3wo2NPA9HpNytgRCRjkJvsRhXhKCZpjJqN4rROAkw,36,192,166,False,False,False
MASTER,I,76rZwX6Ih70lpUGwxdXN9Rs6jmsPZO_JAbEcUMIDK_-YXBQWCIyyQQ4Ytc-5kN1IoliLgo21BdnlpA,261,97,87,False,False,False
MASTER,I,FL6pVewfuqjOjLMy4vGvzWPo4XHGJtG039xN11lazN-OeHoSdMWX4lAWLKvvGFzHK1S8udO75ip3pQ,4,131,153,False,False,True
MASTER,I,ZtEko2h2ybK76t2nTaSO4dcTjs1tBsv7AIegm-sTFkBH4sBUPcSr5RsYCrao_GW6FlY6GCUB9lxs1w,0,82,83,False,False,False
MASTER,I,pof2SOJpiyeARb2JMiNEz1wi2LFFr7W98SpBZnk_W5Nak3aWAMOcLPKGFCN8ilRpb5HWMgDqcKPR7w,309,123,107,False,False,False
MASTER,I,1hDieiod_HWcjJHIdyiD7xBby70rRgGT1WALOhnuVHfKI2EqgrefK-inLgIJiFiZ5GIRMUmaMV9wRA,478,151,105,False,False,True
MASTER,I,0BZALggPHZhPfmIWKjjkk9ELBnIoM37uMAzCx_iooKz2Ew-r685SxvqiqwBuvEsSHKuAfO68_UbI7w,284,57,32,False,False,False
MASTER,I,1urAfT-HSVE5SY52xponXSLnSmXlDenkqdn7uIxCbxxnmq5zvPbYjBeBrGnqXRlKPzHAksjtjehyYg,445,205,175,False,False,True
MASTER,I,9uVIo6vPUPZ_OBdS-gxSgQ3mF7gUsj6a_9a-rRjx9GpYS11DAy2nBlGHa0ZqitV7W5DzA9OIV6Dwlg,129,43,32,False,False,True
MASTER,I,is9NrCdIqLB1JROvphhcp7WtlhwUGcxMntbuE9c0N0ZQYyxybIgsMxXvZwpfRPYl056ji3Uf_GY90A,106,86,81,True,False,False
MASTER,I,F4ipmn1Z_VqFoMaUE9VINLO1UGQsHZNxi7GaRrRMS7VdQMKRIVRpQgf_uFzStwgnPBWrMuz9jgf15Q,258,157,153,True,False,False
MASTER,I,_SWyl4sfm4xoZhYRvACpumeFNIUXXs67ZTZ692-IqGz_TsNrgT0AoO7-kr5slR2mxxMoiEJk3EJXNA,376,221,196,False,False,False
MASTER,I,dbym9gASj5bLzi-S387xKc7eA8CeCqM9_1zvmIWeKUgySgoibm7N9lZCFXSMOpgBf4zP1bdHHM3oDg,364,48,28,False,False,False
MASTER,I,idAIl_R0EE5J0n-tVUMF9g20-wNuxmjqKsJrr4ARaWw8g9eSM3R3di9RAS16dqTfxXPUNoaI1SMw5A,0,82,69,False,False,False
MASTER,I,x5vHh-gCnQ5Dp8yfJPnsKJJdXCKBoLGpEi7HWPTsxAEK44eh040XB978On7al_q8XqF9nqtTWoJIvQ,69,281,245,False,False,False
MASTER,I,JoOTo5x58eP_t0P3E23hwHpO9vsZ6xWYJfKySDtNTVZk-EJv_a1uUoJO-LY2fVe-odusH0oDJMawFw,225,223,219,True,False,False
MASTER,I,-QFVoa79fdPbejonqrJfjqkWlPLj8Dc5dU1Bzn8S5Q-HEnp-19nNqerDtK8JRH-69Gv8m5595nVMYQ,21,281,225,False,False,True
MASTER,I,DpXQQZCKB749Ldslsk_SJFiHXynTlH-6XnDTZNW_YdFL6iWXG4Qp4CQB0TiBRNogfvbHL396RaAThA,65,149,154,False,False,False
MASTER,I,DbRmBSdUlL1PJjYku-2aVOfifXmTAKqAOtm_4SRzQA7wwnu-E3AneLiTDWLNll1YYZLkSdACQkTPug,461,282,252,False,False,False
MASTER,I,3kZV4-nrr5JFNxEsisHw0omoLN5dN4mWDO7ysKmfO5bEml9tCqgmwyjkW30XD5CR5qidrDPDz7Ii-A,62,103,87,False,False,False
MASTER,I,3I6Iv9U2KUt81lj1_ginVWXYg_jmeI6oEosNVoHFsnSn1az7nsxbYXsnjT_-9zyIX52wC483W5KgQA,384,347,334,True,False,False
MASTER,I,1SMy81BhToc_gpglZ8DQAS25bi8XAR4J1Vct-pOJokNcK9Sncw53-mdjRvSOL4NeayWsN2n-Fbg_hQ,0,72,92,False,False,True
MASTER,I,niCkmJSjWg4_-fjPTwhZ9g_f7ENc4NKGmo6sUJHBjj9HX2RMSrZwuDWNUifUSr4GXqQdrGo1cNT7XQ,413,190,179,True,False,False
MASTER,I,-57W3NKJ5dPz3Z5WrEoWOaxdNRlaloxlgSC7BXj6XXM8tWtYqehtvqFpMm7l9Zp6j1f6xJh28LkTpA,59,158,123,False,False,False
MASTER,I,AJy20XqHP1YhZdfkVxLHcrjp7zezCOA0grMtLcdM8Vq6rAIfyEI4hC7O2jJlWmSGzQXXNmX95WAEOg,35,129,132,False,False,False
MASTER,I,Dp0XdMhj8dlnrfySKeXTjbiLRPzY6JpquNt6kDtMm9Rho2TsxsRqqomTA2bnzLJ4Hfmlp_vhQ29UZA,405,292,236,False,False,False
MASTER,I,EQ4Mkv38oDL7aELXYaRBrx8zv9Mg7lyAzIkLSu5xQzL5_tjBSyEXtdg-fyjfRXIp2rJa_uck5cGEwA,312,124,114,False,False,False
MASTER,I,7ABtft0O2K3umb77Y_ssKGwrxJ3uVUjX5Mv9grUF5z7TVkwYw0sVhJXNNVosXRng7LL9abcq2VAF1w,2,82,72,False,False,True
MASTER,I,ji1WhiYOY3kMFnMjnVcr0mWE-llPLhJ6huEZEyaYB5tGXc6AtrSlENccaD-tioctPQ6KW_GMrwX6BQ,363,182,154,False,False,False
MASTER,I,6zrKIVEEOTfnV2X4HhCoiQ3LV1QgIKSOogDiHghXzUNjDUcuUK4MLclz_r8WI5c-usnfwFBkep3SoQ,432,74,41,False,False,False
MASTER,I,it9RYKQuK9r7p21K86OsrQ4TWZgagDZaKLP9mG12ZSeCOprUSI8EjA5-QwNWLBeJ1IZeGOYxd11jMA,345,87,70,False,False,False
MASTER,I,IYgzu4BM6zMBculPyKkMJZdnoo-gfoSaXKug-5jhorAkY9hiH64urSfS1ejU764K8VKgAlbQyrU7ig,134,349,281,False,False,True
MASTER,I,eNUYBeEM04v8nBRuRve3KKwsU2wzNX_jpKLDBtqqNsJT-AUr0OA1Y3jnR4ndP2bTcq3ItDXuFrFsqg,100,129,125,False,False,True
MASTER,I,wbXZH9bvKAXVg7jCQ8cweu659nLPsp7Cc1rtTJJ0B0ln_Jxqsrv9vn2O4_UvOjcqi0CounI-ZbcUyg,18,592,606,False,False,True
MASTER,I,KkdU194x5pvxFTMKiKoDcerwmyu0ZJwmKha6f5vpxFe0C7qQm3Vhk78dqpd5T_c1i_7lWXu6EGMfXQ,54,170,152,False,False,False
MASTER,I,66OvMLlapiZwIwumFI0RxoTw6nlqHQQOJNUg8pcgj7i9i02cw8Uh19ghbcQdJ8QsWPim6aBwV2R87Q,176,119,104,True,False,False
MASTER,I,oE0FD0EDGeYonf0gKADl-8kGPDB4QgWI4EOCbuG85-eoSjZ_1Wrgmu1iHDCUdXbpNy51d87qnKLO3w,301,518,492,False,False,False
MASTER,I,tll35c3JPFGzVlC4iYT1oP4r3TWogkSs31aJHiycdmI7b7kMMjT6y1LlPYLrOXhs_i5e3wdrHbI1ag,188,179,166,False,False,False
MASTER,I,7f8qoGJo2cA-mg7kPaWCKdcQ_yyIpQiUUGvSz1MHZDNGATvpN2x1B2YBGinhRPhMqARLsxKc8U-0iQ,54,200,210,False,False,False
MASTER,I,7hw5VfD5QWAxFGsTwBTKC2Q_SFLK8u0WXbtKAB5gJl88j9ctkEa4GzUR846w9gEpZLsOlqAbyCLW_g,0,63,59,False,False,False
MASTER,I,iQ3rfjdTAhjC95QZoOTlJm4KbTzdpmFfLUMCQjwKLcNLF6exjW5CNfvIs1GT5YgGF2yHpJFYk2faKQ,104,50,35,False,False,False
MASTER,I,0cSRzc0Sn41wLlvI0lHx9Xs-kt7OnupiNxozlwOirD6Gp6gjQvpPxaESVm-P3osSw0SyYvhspVjVPQ,20,196,181,False,False,False
MASTER,I,gKJ0tTAs71GjRcIuqvYSdFBl2bhjQFdz0fB9LPGPv36OJyl9dzuRVFYEgDbrwroOWVrojpZqmeNSIw,62,102,110,False,False,True
MASTER,I,bsy_7WcPefxXhvt85IJUNBelCEX1QVaD42Afs3Fw91U3CJOE_q0olc6u54-AckPVbw2aUHkWJu3mng,535,248,211,True,False,False
MASTER,I,d_wm-EPS0lZOMPemQYy8H0loXVGS1tsMzu_h87VAx8674CnFPQAtcSuk_JO25zXJpLTeAdwTyz4J3Q,55,90,92,False,False,True
MASTER,I,Zw9tWb3CqV6lbqhZ2hZS20onmiPCkpqUJU5EAoVO6UBnWimI0-x2zpM59qXfo6T3s4VC16gfXvjeVg,64,38,23,False,False,True
MASTER,I,Kqg6twiRMshWSNBIaORQ2O8N-RTAmUrh7u0WfqlqZ7bsgWS-U1ArM7zuX0oOZkRpE1m5upektgQO8g,22,244,235,False,False,False
MASTER,I,hbFpBBuJ5j-hZT1vLZ0pqWBh8VZMb_khyw6wqsl-hRlSPD9JUn2WFjWvFx51Oxiiu_veIRS3vivjrw,93,96,97,False,False,False
MASTER,I,nsE6au852Qb9PRCtSDYJ1-p1orny8lgpSerl30XzWPmPoOvSc3WzmgDb39WeNFMQNSHlOor_WGvFyA,152,110,98,True,False,False
MASTER,I,sERSke5KtwDVULqfR2zte2HrnLAcxP85yFDOoMM5d8CdMZ54cVpTBZOGjMebEIhQHk8Y3rySCGmyVQ,347,122,93,True,False,False
MASTER,I,a9c6TPiPploijmRGwZlyzYKmUmEWB4E00i2ZescrSkeVx82LFaFJyQtukeEncAb24QzT_relnr6CPg,93,172,143,False,False,False
MASTER,I,dbTBto7wGfbU-Oaz1ofzxmzevEtLrQEfXkRBukPYHYxR2D-QPrusmLUhlh6jk4HpUZWINPez7_LFLA,0,70,58,False,False,True
MASTER,I,Pt4E38bCum8CFBMoSepuMBmlEuEbprDqsGVdQ-X4tJfxUpypM0KsSgvCJW_M2c4SmhksaIbiOlMb1Q,95,396,406,False,False,False
MASTER,I,wN6mGHblWrV0lyAQr1NIxGSMUUSBqmW8h4O8nieOfMGVWfdQQnhwAL0AswUFHxkqSq8fPBczMRbj-Q,48,1112,1158,False,False,True
MASTER,I,R07Uj9ZkDMLcJuc7nP7BcbxCtbSso7gA8T6J_o5OcZpduMYBUNOS_GNeXaYlYbylV9QWJSQsiT0gHw,38,100,92,False,False,True
MASTER,I,Wz812hABETtCUrmRqh2rU6YYLD0EG-_QlF8XxJQLgN_99XzfZuHGL83sbKE79bnQAYPiDtVqecMOcg,8,195,159,False,False,True
MASTER,I,8QcMhX2w0_Gvh8Nuv7fGUlv3xGxw_J3GuoOmiTKaJr7j-3GJOPnAtk9Al1tR1TU3ui5wxWbb6Sf9fw,305,199,190,True,False,False
MASTER,I,UlShJgxk6mRPZhPY8nWO3Ep3M3M94ErexSmtQ8Pt5eSJHl2w6JEQCNFxcY84NmPoF1HBaB9NFz_oqQ,286,136,110,False,False,False
MASTER,I,SZZm8_naornSVIqp0up_a-Xy2U7Y5Llugzta8M-Ivs_EpflE9f5QUwEqidwfiq8gwJqzelUMlt1iEg,0,108,98,False,False,False
MASTER,I,MAiKbvKqaOTLtwwnnJf-x5QNVAMrxuviDZmzz02B2e8f1fZ0DnWRPpGor9sD9FoURP0UYrB1MyXwbw,63,143,148,False,False,False
MASTER,I,UP9hH1NsN3VqjqM1IbYDRni2mSkYTF5t3lqrmFkLSazCn2CBgCx63IPwKOkeOyhyBb5vowFG2p91Sw,448,501,478,False,False,False
MASTER,I,qQOg7m7bhCtanuhi_1l3m_Rso7pcYV71C2CME2G9KlMUCowTlvXzxhacLcUggelaeNcYaD85YCStpw,30,246,233,False,False,True
MASTER,I,F85peOociw3Sj2fEjGqH60kaoqvMlEK7qugN0KZRSi4-pIqJK2BhOrKjtnzekNbRAIof10rrxULs0Q,7,32,15,False,False,False
